content,wording,pred_content,pred_wording
-1.5192308,-0.24139558,-1.1990322,-1.1761875
0.2056825,0.38053763,0.17388926,0.12811789
-0.57939225,-1.0896251,0.24950087,-0.5753042
0.5313678,0.58399147,0.8295014,0.68505085
-0.37209374,-0.6214732,-0.8891782,-1.3300939
-0.29644307,-1.1334528,-0.5974693,-1.0175833
0.15804715,-1.1363752,0.045249145,-0.18781947
0.2056825,0.38053763,-0.074036345,-0.16789494
0.23739041,-0.5040228,-0.31986272,-0.373594
0.022756282,-0.9596845,-0.2652595,-0.50266147
0.2056825,0.38053763,0.42522773,0.5915271
0.0506886,0.26016477,-0.1981487,-0.25755706
0.2056825,0.38053763,1.0681927,0.9022844
-0.9812649,-1.5489002,-1.4683918,-1.5242406
1.3760828,2.3894432,1.8698748,1.5555893
-0.9812649,-1.5489002,-1.2686704,-1.6720285
-0.5959394,-1.0101575,-0.6685717,-0.51315564
1.2527968,1.3845098,1.1518745,0.7851925
-0.37209374,-0.6214732,0.29927155,0.14436938
-0.9216247,-1.2136114,-0.4685109,-0.9182628
1.2527968,1.3845098,1.4293866,1.0832124
-0.008951618,-0.07512409,0.82850826,0.43661237
-0.09381383,0.50383294,-0.18193993,-0.51326925
-0.6912931,-0.79524153,-1.3442186,-1.2647966
-1.5471632,-1.4612448,-1.0949459,-1.5529884
0.29703063,-0.1687339,-0.23738514,0.08575608
-1.0655904,-0.20214231,-0.039017458,-0.11078915
-0.9702367,-0.4170583,-0.87788665,-0.83888465
-0.066111505,-0.715083,-0.6271236,-1.1807696
0.2056825,0.38053763,0.6950621,0.45705926
-0.5110772,-1.5891145,-0.21804044,-0.734218
-0.61110014,-0.20506473,-0.75676507,-0.24258739
2.1928654,2.9750454,2.297662,2.0955505
0.8847554,-0.43147063,1.0211064,0.13213894
0.5313678,0.58399147,1.1345401,1.1071076
0.29703063,-0.1687339,1.0716827,0.60774934
-0.0024657138,-0.045438595,0.82443064,0.76343596
0.0888824,-0.5947101,0.5381015,0.6494722
1.8297232,2.4286964,2.178585,1.8232347
0.9533004,1.5078051,1.4930276,1.3302661
0.38837874,-0.7180054,0.17302413,0.05106985
-1.5471632,-1.4612448,-0.8372892,-0.8610766
-0.09381383,0.50383294,0.07578044,0.0018132196
-0.8105736,-1.4658192,-0.46900567,-0.5687656
0.85705304,0.7874453,1.3926029,1.4001492
-0.04088951,-1.6293288,-0.62801176,-1.0692643
-0.39331016,0.62712824,-0.01180974,0.1465221
0.2056825,0.38053763,0.6418112,0.51058674
-1.5471632,-1.4612448,-0.8888657,-0.93303347
1.0169462,2.1774495,0.6959195,0.7340611
-0.0024657138,-0.045438595,0.57442045,0.30391777
-0.67625934,0.6709559,0.6340787,0.20313121
-0.45695597,-0.042516176,-0.517182,-0.3949302
-1.3485396,-0.15831462,-0.13561887,0.24424686
2.4241736,1.0799494,2.0401702,1.3212867
2.5823233,1.5768534,2.1275222,1.4935668
-0.58587813,-1.1193106,-1.0124391,-1.139233
-0.9812649,-1.5489002,-1.0170816,-1.1574371
0.8422493,1.760013,1.4216124,1.1107827
0.6061687,0.114187546,0.7252777,0.04454434
-0.9862471,0.43021017,0.28986606,0.11767528
-0.45695597,-0.042516176,-0.07775317,0.09571566
1.3760828,2.3894432,1.3775364,1.1085539
2.299911,2.388482,2.1225924,1.6677595
-0.62764734,-0.12559713,-0.20532651,-0.041106414
0.78260905,1.4247242,0.93504643,0.8608198
-1.264214,-1.5050725,-1.3530473,-1.5738542
-0.8349458,-0.59374905,-0.44599435,-0.2879025
-0.27492338,0.36243016,1.176231,1.1694087
0.29703063,-0.1687339,0.6438447,0.81494033
-0.45695597,-0.042516176,-0.37163016,-0.23759097
0.9693108,0.66053665,0.9165673,1.0063026
0.78260905,1.4247242,1.4129393,1.320189
1.5200484,1.377974,1.7749432,1.3993735
1.1996424,1.0789064,1.6150599,1.514723
2.892848,2.5854,2.248201,2.1109085
2.3328254,1.6292208,1.8168315,0.45861098
2.0815842,0.7884882,2.1226575,1.7066305
0.2056825,0.38053763,1.2198154,0.8838218
0.2056825,0.38053763,-0.32255334,-0.6207495
-0.24880774,0.38346004,0.06502104,0.25215015
2.1723127,2.7201576,1.8922992,1.3838644
-0.0024657138,-0.045438595,0.22295152,0.37536716
-0.8579789,-0.54396695,-0.3275788,-0.09243807
0.2056825,0.38053763,1.1317294,0.63555104
0.2056825,0.38053763,0.37616476,0.48552817
-1.140928,-0.50013924,-0.7786134,-0.010189023
-1.264214,-1.5050725,-1.2379346,-1.3569756
-0.328151,-0.24889243,-0.17788196,-0.17917296
0.2056825,0.38053763,0.34029025,0.6131486
-0.15745962,-0.16581146,-0.069252,0.08399758
-0.9812649,-1.5489002,-1.0357616,-1.2784792
0.65932304,0.4197909,1.0495303,0.52298605
0.11433439,0.92980915,0.9247763,0.7996249
-0.6398822,-1.3827384,-0.7477485,-1.1686805
-0.0024657138,-0.045438595,-0.7170862,-0.7724777
0.99724317,1.8803859,1.576235,1.589442
0.9693108,0.66053665,1.8817993,1.5739856
-0.5483041,0.50675535,0.25840822,0.27576774
-0.09381383,0.50383294,0.009439852,0.2760072
-0.9216247,-1.2136114,-0.89483297,-0.9923528
0.2056825,0.38053763,0.62342817,0.6493944
0.5313678,0.58399147,0.7324386,0.16025828
-0.5110772,-1.5891145,-0.9488611,-1.1717899
-0.12575172,-1.0503719,-0.15187843,0.006860262
-0.32989436,-1.1419926,-0.97050923,-1.4522488
-1.0769755,-1.5014591,-0.9911777,-1.3359449
-0.9812649,-1.5489002,-1.0398312,-1.0736542
-0.066111505,-0.715083,-0.46866474,-0.4392884
-0.09381383,0.50383294,0.5203135,0.359305
-0.3942771,-0.6138668,0.13980311,0.024462182
1.0224651,0.96614003,1.2938282,0.4722633
-1.5471632,-1.4612448,-1.321819,-1.6134757
-0.30196205,0.0778567,-0.06482835,-0.23465803
0.38837874,-0.7180054,0.37148657,0.18922976
-0.15745962,-0.16581146,0.1969515,-0.07483677
-0.09381383,0.50383294,0.05859464,-0.1984963
-0.29644307,-1.1334528,-0.25636798,-0.3435479
1.2051613,-0.13240305,1.0788038,0.55082065
-0.328151,-0.24889243,0.18009889,-0.34455946
-0.15745962,-0.16581146,-0.3424482,-0.45753407
1.1996424,1.0789064,1.3034562,0.6737878
0.29703063,-0.1687339,-0.02382331,-0.308125
3.3482318,3.5177534,2.54962,2.5195062
0.0823965,-0.6243956,-0.05620273,-0.37919477
2.4512122,1.3645228,2.2716188,1.4480565
-0.9812649,-1.5489002,-0.6973427,-0.90544367
-1.264214,-1.5050725,-1.2431504,-1.4199404
-0.5483041,0.50675535,-0.42290923,-0.48841414
-0.87888855,-0.9663298,-0.060873915,-0.16910344
-1.2045739,-1.1697837,-0.60747725,-0.7843353
-0.9812649,-1.5489002,-1.0302718,-1.1799608
-0.0024657138,-0.045438595,0.57117766,0.19061972
1.1400023,0.7436176,1.2130128,1.2861747
-0.15745962,-0.16581146,-0.10877876,-0.29393342
0.2056825,0.38053763,1.0336775,0.7227845
2.0498765,1.6730486,2.2768884,1.9915171
0.8213396,1.3376502,1.8311583,1.2645807
-1.4278828,-0.7906671,-0.94461197,-0.9165766
-0.21061394,-0.47141483,0.05717085,-0.15895711
0.87395716,0.87545264,1.3461848,1.2900776
-0.23226056,0.30399245,0.48906484,0.611487
-0.09381383,0.50383294,0.6808861,0.93438244
-0.09381383,0.50383294,0.4748648,0.38699812
0.29703063,-0.1687339,0.1782763,0.45629537
-0.68728757,-0.460886,-0.4800327,-0.3607131
-1.5471632,-1.4612448,-0.74061704,-1.2092155
-0.09381383,0.50383294,0.008508023,-0.017051965
3.5032258,3.6381264,2.6219132,1.6787704
-0.066111505,-0.715083,-0.8853729,-0.9920304
0.49965987,1.4685519,1.4148431,1.3872055
-1.264214,-1.5050725,-1.1506395,-1.3194225
1.4077907,1.5048827,2.0341973,1.3721055
2.0760653,1.9997977,2.4207284,1.3314394
-0.21709985,-0.5011003,-0.955786,-1.2732887
-1.3325291,-1.005583,-0.6069301,-1.0978447
-0.60242534,-1.039843,-0.8828622,-1.1442965
-0.9216247,-1.2136114,-0.20920525,-0.49136314
-1.5471632,-1.4612448,-0.077470675,-1.3425527
0.79830647,1.3874322,1.1302322,0.77380896
-0.36560783,-0.5917877,-0.18498667,-0.46178737
-0.09381383,0.50383294,-0.44016248,-0.44370878
-0.826271,-1.4285274,-0.09114739,-0.38395354
-1.264214,-1.5050725,-0.58604264,-0.6094957
1.3441448,0.8352383,1.1272451,0.9094549
-0.30196205,0.0778567,0.778064,0.22287767
-0.21061394,-0.47141483,-0.76666045,-0.78047055
-0.68728757,-0.460886,-0.7260451,-1.2521955
-0.39331016,0.62712824,0.23397392,0.1222464
-0.36560783,-0.5917877,-0.52381676,-0.49927938
0.2056825,0.38053763,0.29415998,0.059034225
0.9533004,1.5078051,1.5904832,1.1406776
1.7820879,0.91178346,2.0826378,1.3134667
-0.5959394,-1.0101575,-0.6777073,-1.1055783
0.0888824,-0.5947101,-0.35952035,-0.871856
-1.264214,-1.5050725,-0.47109383,-0.78370523
-0.0024657138,-0.045438595,0.80766916,0.81922036
0.2056825,0.38053763,0.58431184,0.64658844
-0.6912931,-0.79524153,-1.2363086,-1.4024796
-0.77651227,-0.38375944,-0.5396759,-0.7564834
0.5313678,0.58399147,1.1035049,0.9275767
-0.9812649,-1.5489002,-0.9522677,-1.0350302
2.1729324,0.23921666,2.128853,0.94156265
-1.264214,-1.5050725,-0.6183413,-1.0738567
0.29703063,-0.1687339,0.30249473,0.17240448
0.0888824,-0.5947101,0.6300066,-0.17309812
3.900326,0.5564798,2.4837205,1.3966401
-0.8105736,-1.4658192,-1.0355258,-1.4334502
0.49965987,1.4685519,1.4961019,1.2594306
-0.31245354,-0.28618434,-0.8594581,-1.1771309
0.2056825,0.38053763,0.7676098,0.6592418
1.5953861,1.675971,2.1612258,2.1933188
-1.1449336,-0.8344948,-1.0751647,-1.3582579
-0.9812649,-1.5489002,-1.0533655,-1.2057103
0.10943516,-0.33982217,0.68458706,0.22506374
-1.2045739,-1.1697837,-1.1959265,-1.106152
-0.28074563,-1.1707448,-0.45820627,-0.7157846
0.38837874,-0.7180054,0.5879098,-0.13991074
0.2056825,0.38053763,0.95434356,0.26146784
-0.8105736,-1.4658192,-1.159719,-1.1803986
-0.57939225,-1.0896251,-1.0313748,-1.4110101
1.1734535,0.75215733,1.9982977,1.725095
-1.5471632,-1.4612448,-1.4341519,-1.5939624
1.7820879,0.91178346,1.419724,1.120041
0.17343786,0.49729717,1.1893121,0.23232274
-1.2045739,-1.1697837,-0.45827642,-0.68703175
-0.8105736,-1.4658192,-0.560371,-0.9830292
1.5102938,-0.18383716,0.7989513,0.6764653
1.75038,1.7963439,1.9305978,1.5118387
-0.6912931,-0.79524153,-0.495898,-0.3069099
0.2056825,0.38053763,0.2844567,-0.084224954
0.37637386,0.4636186,1.1116122,1.0386506
-1.0338825,-1.0867027,-0.59335834,-0.385754
0.29703063,-0.1687339,-0.63444406,-0.4929694
-0.9812649,-1.5489002,-1.2851774,-1.5449016
1.0019124,0.7112521,1.4073474,0.9851702
-0.9812649,-1.5489002,-0.70351195,-1.3870937
-1.140928,-0.50013924,-0.7815089,-0.22245564
-0.9812649,-1.5489002,-0.9024788,-0.99830586
-1.2959219,-0.6205121,-1.288237,-1.4191835
-1.264214,-1.5050725,-0.5938369,-0.9268272
-0.0024657138,-0.045438595,0.13064034,0.03790858
-0.9812649,-1.5489002,-0.9029577,-1.2448086
0.32896852,1.3854709,0.30750385,-0.39690763
-1.0338825,-1.0867027,-1.1934476,-1.4394253
0.29703063,-0.1687339,1.230982,0.9363705
-0.6398822,-1.3827384,-1.0474315,-1.3287776
1.3758527,-0.049322084,1.2263011,0.10998855
-0.5362992,-0.67486864,-0.355764,-0.71018565
0.23338483,-0.8383783,0.068042144,-0.29889804
-0.17315708,-0.12851955,-0.07379332,0.18422176
-0.37209374,-0.6214732,-0.81077814,-1.0642202
0.70205915,0.6670724,1.7033796,1.4482105
-0.38779122,-0.5841813,-0.43956745,-0.9357273
-0.09381383,0.50383294,0.5789339,0.42207146
-0.0024657138,-0.045438595,-0.45139387,-0.6530543
1.2527968,1.3845098,1.3724828,0.67857504
-0.75093335,-1.1305304,-0.5329718,-0.58937514
1.2527968,1.3845098,1.5062573,1.0916339
-1.140928,-0.50013924,-0.64083713,-0.53091264
-0.67074037,-0.5403536,-0.47593778,-0.70911634
-0.15745962,-0.16581146,0.28852072,0.29692376
1.2527968,1.3845098,1.7267255,1.6088388
-0.76663077,-1.0932385,-1.0348455,-0.9871841
0.99724317,1.8803859,1.5433766,1.4650083
-0.45695597,-0.042516176,0.43328926,0.52841586
-0.47265342,-0.005224259,-0.5036767,-0.7360304
0.7616994,1.0023613,1.2478265,0.8839581
-0.2798959,-1.2129204,-0.47851023,-1.1598773
-0.87888855,-0.9663298,-0.7126769,-1.2144797
-0.09381383,0.50383294,0.04810792,0.353568
0.2690983,-1.3885832,-0.016924057,0.052486867
-0.15345405,0.16854407,0.4937656,0.35394335
-1.2531859,-0.3732306,-0.26516074,0.2690564
-0.9019217,-0.9165477,-0.9425964,-1.1772976
-1.3276299,0.26404825,-0.7923074,-0.67104954
0.29703063,-0.1687339,0.6531258,0.20948906
-0.9105965,-0.08176944,-0.49432832,-0.18632124
0.2693283,1.050182,0.6884242,0.86928505
0.37637386,0.4636186,1.1141468,1.0190815
1.2362496,1.4639775,2.0636735,1.7035093
0.2056825,0.38053763,0.629074,0.39353073
0.2056825,0.38053763,0.2549381,0.1227488
1.9585283,2.22232,1.5619533,1.3067664
-0.0024657138,-0.045438595,-0.11066456,0.3017411
1.0821054,1.3014289,1.3524178,1.5599958
-1.5471632,-1.4612448,-1.3819345,-1.1256335
0.5590701,-0.6349245,0.636925,0.27041456
-1.2045739,-1.1697837,-0.7937085,-0.8508301
1.0821054,1.3014289,0.68839514,0.9668208
-0.61110014,-0.20506473,-0.38379297,-0.33851364
-0.5483041,0.50675535,-0.51268864,-0.29117593
0.49965987,1.4685519,0.7280706,1.0790714
-1.1449336,-0.8344948,-1.0095083,-1.0841632
1.4883405,2.2625344,2.1650226,1.9136404
1.5422318,1.3703676,1.6338246,1.2787215
1.6867342,1.1266994,1.3718463,0.8538569
-1.1449336,-0.8344948,-0.7686622,-0.40867472
-1.264214,-1.5050725,-0.89693403,-1.3443141
-0.29644307,-1.1334528,-0.23285438,-0.3192173
-0.09381383,0.50383294,0.11270635,0.25962517
-0.8105736,-1.4658192,-0.6836699,-1.0505389
-1.264214,-1.5050725,-1.3123007,-1.4363707
1.1609119,1.1659805,1.4203073,1.6912711
0.5744608,0.99874794,1.6098744,1.7351879
0.79340726,0.11780091,1.1252162,0.45328206
-0.43173397,-0.9567621,-0.08113621,-0.6335047
-0.40870088,-1.0065441,-0.59030783,-1.1754323
-0.5362992,-0.67486864,-0.79827756,-0.9397466
1.6867342,1.1266994,1.4813168,0.77099425
-0.9812649,-1.5489002,-0.9069115,-1.2171413
1.3760828,2.3894432,1.374599,1.0054369
0.2056825,0.38053763,0.5495729,0.8868679
-0.39331016,0.62712824,0.3101029,0.5633352
-0.9812649,-1.5489002,-1.5693578,-1.5435287
0.65064824,1.2545692,1.6878608,1.4139074
-0.67625934,0.6709559,-0.58238095,-0.8055208
-0.9019217,-0.9165477,-1.1995128,-1.5005803
-1.0129728,-0.66433984,-0.98353744,-1.0877489
0.29703063,-0.1687339,-0.14577764,-0.09841837
0.0506886,0.26016477,0.7717808,0.73846614
0.076877534,0.5869139,0.73421246,0.39193967
-0.12575172,-1.0503719,-0.14956748,-0.5507698
-0.0024657138,-0.045438595,0.4356495,0.43563128
0.8619523,2.0570767,0.8914333,1.052793
-0.0024657138,-0.045438595,0.31873748,-0.078127936
-0.9019217,-0.9165477,-0.4149879,-0.5875762
-1.487523,-1.1259559,-1.3337165,-1.3087486
-0.75093335,-1.1305304,-0.5394448,-0.9165537
-0.9216247,-1.2136114,-1.092093,-1.2997512
-0.30196205,0.0778567,0.20244747,0.23193675
-1.4835174,-0.7916004,-0.42494088,-0.04251347
-0.066111505,-0.715083,-0.5373671,-0.7407409
0.2056825,0.38053763,0.26398787,0.47834855
-0.12000277,0.1770838,-0.14319311,-0.7605008
-0.39331016,0.62712824,0.56127757,0.25963327
0.2056825,0.38053763,0.14011043,0.08243841
-0.328151,-0.24889243,-0.5355312,-0.41147444
0.2056825,0.38053763,0.3480329,-0.015315542
0.2056825,0.38053763,0.8857317,1.1064761
2.2205677,1.7561295,2.40383,1.9439358
0.29703063,-0.1687339,-0.051325668,0.049107023
0.29703063,-0.1687339,-0.4651496,-0.071865626
-0.9019217,-0.9165477,-0.6579621,-0.99641824
-1.5471632,-1.4612448,-0.69698864,-0.47432896
0.2056825,0.38053763,-0.084491596,-0.42513865
1.0503975,2.1859891,1.2176682,1.4231881
-0.12552173,1.3883933,1.043585,0.8256516
-0.0024657138,-0.045438595,0.056567248,0.26408935
0.2056825,0.38053763,0.80066216,0.6128242
-0.39331016,0.62712824,-0.6350302,-0.2266597
0.2056825,0.38053763,0.084641546,0.4205225
0.28502575,1.0128901,1.1640347,1.1977141
-0.09381383,0.50383294,-0.41914174,-0.20669204
0.19993356,-0.84691805,0.46438468,-0.60515517
0.29703063,-0.1687339,0.6250049,0.29387897
2.0972817,0.75119627,1.851687,1.1757966
0.99724317,1.8803859,2.2964642,2.0428286
1.1082942,1.628178,1.3424894,0.959016
-0.5584826,-0.66726226,-1.0953705,-1.2001657
1.4077907,1.5048827,1.6441599,1.2246013
-0.328151,-0.24889243,0.22437064,0.26213983
-1.5471632,-1.4612448,-1.1426388,-1.4763563
-0.9812649,-1.5489002,-1.3738703,-1.4178333
-0.0024657138,-0.045438595,0.39548418,0.37786007
-0.9812649,-1.5489002,-1.1202873,-1.3895681
2.803013,1.5890065,2.4428933,1.7175394
-0.0024657138,-0.045438595,0.07178484,-0.26036075
-0.9105965,-0.08176944,-0.62484074,-0.60444105
0.44001967,1.133263,1.0441284,0.76024985
-0.9812649,-1.5489002,-0.9199353,-1.2172848
-1.264214,-1.5050725,-1.1368701,-1.135667
-0.9812649,-1.5489002,-1.2167251,-1.3288169
0.29703063,-0.1687339,0.73089844,0.61012346
-0.6715901,-0.49817792,-0.5293308,-0.20531376
-0.008951618,-0.07512409,-0.0730288,-0.32140392
-0.8105736,-1.4658192,-1.1833615,-1.1993898
-0.9702367,-0.4170583,-1.019771,-1.2118064
-0.22110541,-0.8354559,-0.25151488,-0.5036544
-0.09381383,0.50383294,-0.066534474,0.11098103
-1.0129728,-0.66433984,-0.42213795,0.09219925
2.0498765,1.6730486,1.1876906,0.94936347
-1.072613,-0.99962866,-1.251693,-1.3346512
0.5313678,0.58399147,1.5521126,1.0821234
-0.39331016,0.62712824,-0.19028798,0.17203465
-0.500049,-0.45727262,0.020800974,-0.4587899
-0.7069906,-0.75794965,-1.1055157,-1.2682508
-0.09381383,0.50383294,0.18786196,0.40130097
-0.47913933,-0.03490976,-0.86650264,-0.9441945
-1.0655904,-0.20214231,-0.064223304,0.14130326
-0.9812649,-1.5489002,-1.2770628,-1.3977032
-0.5110772,-1.5891145,-0.79496276,-1.1036946
-0.0024657138,-0.045438595,0.43172157,0.20886339
-0.09381383,0.50383294,0.5417766,0.36923912
0.2056825,0.38053763,0.8443635,0.75912005
-0.31245354,-0.28618434,-0.23758034,-0.24293742
-0.6642544,-0.5106681,0.16382723,-0.07747418
0.90566504,-0.00910775,0.87879276,0.38061842
1.4672009,-0.5985936,1.4160155,0.27616966
0.4360141,0.79890746,1.208157,0.96771586
-0.5483041,0.50675535,-0.23734471,-0.15057874
-0.09381383,0.50383294,0.40551612,0.24386539
-1.264214,-1.5050725,-1.457836,-1.3470933
0.34466597,1.348179,0.40368012,0.5798292
3.5029957,1.1993612,2.6087418,1.1854423
-0.0024657138,-0.045438595,-0.3273189,-0.50639266
-0.0024657138,-0.045438595,0.06399745,0.17178108
0.029242186,-0.929999,-0.10713014,-0.13468789
0.32896852,1.3854709,1.845361,1.4918506
0.0888824,-0.5947101,0.15220617,-0.5928259
3.401699,3.0133803,2.6508117,2.0419137
-0.68728757,-0.460886,-1.346283,-1.5132328
0.37637386,0.4636186,1.4932897,1.1088207
1.9585283,2.22232,1.1692312,0.9936972
-0.36560783,-0.5917877,-0.49985752,-0.46959978
0.38837874,-0.7180054,0.8390997,0.43034616
0.2056825,0.38053763,0.7057362,0.7010294
0.2056825,0.38053763,0.6930052,0.66312134
-0.008951618,-0.07512409,0.61044747,0.4031957
-0.96471775,-1.6283678,-1.067995,-1.0874947
-0.7399051,0.0013115215,-0.26541802,-0.10263145
-1.264214,-1.5050725,-1.126014,-1.223816
0.2056825,0.38053763,0.97075653,0.9680364
-0.519752,-0.75433624,-0.3806118,-0.491598
-1.1618377,-0.9225021,-1.0283751,-1.1504194
