content,wording,pred_content,pred_wording
-0.45695597,-0.042516176,-0.4218728,0.2702239
-0.008951618,-0.07512409,-0.42119235,-0.738914
0.29703063,-0.1687339,0.37471595,0.88577545
-0.8579789,-0.54396695,-0.51680297,-0.079480186
0.79340726,0.11780091,1.1185267,1.0426732
0.2056825,0.38053763,0.3439559,0.4416952
-0.9812649,-1.5489002,-0.85547805,-0.74765897
-1.3555622,-0.955801,-1.1085458,-0.83376044
-0.9216247,-1.2136114,-1.177836,-0.87436575
0.29703063,-0.1687339,0.03316004,0.44424558
3.2037294,3.7614217,2.1414413,2.6106446
1.7820879,0.91178346,1.4605658,1.3749341
-0.9216247,-1.2136114,-0.57629657,-0.28510556
2.0498765,1.6730486,2.0796285,1.6994026
-0.62764734,-0.12559713,-0.8082579,-0.41434798
-0.9812649,-1.5489002,-0.8097497,-0.7243383
0.2056825,0.38053763,-0.006852104,0.06438945
0.29703063,-0.1687339,1.1279848,1.3890384
-1.487523,-1.1259559,-1.3788126,-0.9070121
-0.6398822,-1.3827384,-0.8780017,-0.5321672
0.6227159,0.034719944,0.49956778,0.87859005
-0.38227224,-1.7954909,-0.106350616,-0.8442574
0.5590701,-0.6349245,0.17134795,0.08201019
0.2056825,0.38053763,0.07889031,0.4215836
-0.67625934,0.6709559,-0.84245163,-0.575784
0.67035127,1.5516328,0.42312592,0.85480875
0.79340726,0.11780091,0.61149096,0.6624716
-0.30196205,0.0778567,0.28504214,-0.33028346
-0.09381383,0.50383294,0.26495424,0.47484007
0.0888824,-0.5947101,0.43201396,-0.16794212
-1.5471632,-1.4612448,-1.2972052,-0.8960333
0.2056825,0.38053763,0.0065489574,0.1791788
-0.84228146,-0.5812589,-0.3882607,-0.067389615
-0.68728757,-0.460886,-0.48880318,-0.09850792
-0.0024657138,-0.045438595,-0.7597916,-0.5173537
-0.6715901,-0.49817792,-0.4067201,0.20464073
-0.38779122,-0.5841813,-0.63251674,-0.370463
-0.5959394,-1.0101575,-0.7741822,-0.8627749
-1.2959219,-0.6205121,-0.8998744,-0.7118509
-0.21061394,-0.47141483,0.15262687,0.102101035
-1.4081798,-0.49360347,-1.0973076,-0.38912243
-0.47265342,-0.005224259,-0.6284174,-0.4996414
-1.5471632,-1.4612448,-1.5184016,-1.3080354
-0.12575172,-1.0503719,-0.2607929,0.09927004
-1.5471632,-1.4612448,-0.6774004,-1.2772872
2.4512122,1.3645228,1.7710466,1.0938798
-1.1775352,-0.8852102,-0.24795286,-0.023505244
0.29703063,-0.1687339,-0.13535434,-0.7538209
-0.9019217,-0.9165477,-1.1846411,-0.97214913
0.9533004,1.5078051,0.83306575,1.1790408
-0.09381383,0.50383294,0.15485956,0.74447125
-1.3555622,-0.955801,-1.5720136,-1.1795313
0.2056825,0.38053763,-0.031299654,0.27635673
-0.36560783,-0.5917877,-0.71453184,-0.17438018
0.3606764,0.5009105,0.36235926,0.5525875
-0.9216247,-1.2136114,-0.8387245,-0.738832
2.299911,2.388482,1.7490877,1.637921
-1.5471632,-1.4612448,-1.497025,-1.498651
0.8213396,1.3376502,0.9514928,1.1626087
-0.44743142,-0.91947013,-0.8325138,-0.9572785
0.78260905,1.4247242,0.8705535,1.3677965
1.4991387,0.95561117,0.8993928,0.56030977
-0.066111505,-0.715083,-0.08082455,0.41144046
0.65932304,0.4197909,1.2266258,0.7889293
-0.71899545,0.4236744,-0.4144222,0.18687336
-1.2476668,-1.5845401,-1.0062667,-1.2330605
-0.7399051,0.0013115215,-0.54098827,-0.27379578
0.078390926,-0.95875114,-1.2617997,-0.9644826
-0.24880774,0.38346004,-0.15028039,-0.21717337
0.2056825,0.38053763,0.32584438,0.62038285
-0.24880774,0.38346004,0.0763304,0.41296244
-0.68728757,-0.460886,-1.4297726,-1.1561714
0.23338483,-0.8383783,-0.1882108,0.38686737
-0.24880774,0.38346004,-0.5564831,-0.19824359
-0.94817054,-1.7078354,-0.37510273,-1.2575227
-0.68728757,-0.460886,-1.0228728,-0.9727637
-0.39331016,0.62712824,-0.39705518,0.32426232
1.7820879,0.91178346,1.8976899,1.326582
0.29703063,-0.1687339,-0.1924085,0.18676531
0.2056825,0.38053763,0.32733956,0.9513171
0.54706526,0.5466996,0.46296164,-0.0027016345
-0.30196205,0.0778567,0.1722251,0.67129415
0.0888824,-0.5947101,-0.44159624,-0.14297391
1.5422318,1.3703676,1.2813927,1.4123394
1.6907398,1.461055,1.1750091,0.95916283
2.6560304,2.1373448,2.4745905,1.7584468
0.2056825,0.38053763,1.1336712,1.2886297
0.2056825,0.38053763,0.85124946,1.0479841
0.38837874,-0.7180054,0.22754681,0.30757803
0.2056825,0.38053763,-0.050114837,0.35917178
-0.09381383,0.50383294,-0.47821164,-0.06913362
-0.34906065,-0.6712553,-0.09290076,0.5443061
-0.34038585,-1.5060335,-0.7549662,-1.1854111
0.3287385,-1.0532943,0.24132586,0.2411199
0.2056825,0.38053763,0.7843333,0.7903939
-1.0338825,-1.0867027,-0.7441148,-0.4078706
-0.38227224,-1.7954909,-0.41448173,-1.1322696
0.70205915,0.6670724,1.332029,1.2208301
-0.12552173,1.3883933,1.1201717,1.028235
0.14203672,-0.28910676,-0.12572505,0.50045013
0.38837874,-0.7180054,0.3082025,0.83134776
-0.0024657138,-0.045438595,0.25884587,-0.0810228
1.7820879,0.91178346,1.4918694,1.0395571
0.2056825,0.38053763,-0.34829178,0.49010804
0.38837874,-0.7180054,0.10367498,0.72962916
1.6867342,1.1266994,0.8141935,0.7874143
0.29703063,-0.1687339,0.64654416,0.6226358
-0.7069906,-0.75794965,-0.8863877,-0.9079463
0.5313678,0.58399147,0.3601507,-0.0030870363
-0.45695597,-0.042516176,0.2720508,0.7751908
0.23187144,0.7072868,0.48886013,1.1211488
1.4394985,0.62032235,1.5655862,1.0703132
1.2527968,1.3845098,0.67492986,0.9788104
0.0888824,-0.5947101,-0.12629606,0.21514879
-1.264214,-1.5050725,-1.2982411,-0.9405493
-0.45695597,-0.042516176,-0.5254879,-0.32727143
-0.75093335,-1.1305304,-1.0858247,-1.0757405
-0.39331016,0.62712824,-0.5357742,0.13510549
-1.0129728,-0.66433984,-0.83091503,-0.7394998
-0.61194986,-0.16288905,-0.42916474,-0.3074706
-0.8105736,-1.4658192,-1.0335494,-0.8729659
-0.37209374,-0.6214732,-0.16866323,-0.22149165
-0.34038585,-1.5060335,-0.5352118,-0.80259436
1.1138133,0.41686848,1.0471106,1.0526737
-0.9019217,-0.9165477,-1.2390481,-1.2382967
0.23338483,-0.8383783,0.43339756,0.3475887
-0.39331016,0.62712824,-0.004336788,0.42693603
0.29703063,-0.1687339,0.7076967,1.2730567
1.2527968,1.3845098,0.18504757,0.5668783
3.4116476,1.7486327,2.1178496,1.3253245
-0.43173397,-0.9567621,-0.95607656,-0.9008254
-1.264214,-1.5050725,-1.2504898,-0.88815856
-0.36160228,-0.25743216,-0.18149415,0.20243439
0.37637386,0.4636186,0.5530944,0.75275934
1.1359966,0.40926206,0.5313346,0.14604276
-1.264214,-1.5050725,-1.6204677,-1.3442585
-1.0769755,-1.5014591,-0.6888308,-0.5377062
3.5032258,3.6381264,2.2264442,1.8382393
-0.06210593,-0.38072744,-0.5884945,-0.47541285
-1.264214,-1.5050725,-0.5176736,-0.6596113
0.26532272,0.7158265,0.4779811,0.8241554
0.467722,-0.08565293,0.20356643,0.7058121
-0.6817686,-1.6721956,-1.3972193,-1.1995122
-0.30196205,0.0778567,-0.4087341,0.13452315
-0.328151,-0.24889243,-0.1886996,0.27179486
-1.5471632,-1.4612448,-1.1473194,-0.9552202
-0.21061394,-0.47141483,-0.06672326,0.30384246
-0.5959394,-1.0101575,-0.36855233,-0.009766882
-0.8105736,-1.4658192,-0.69610554,-0.74291223
-0.21061394,-0.47141483,-0.4177154,-0.22728036
0.0888824,-0.5947101,-0.3103832,-0.40712214
-0.30196205,0.0778567,-0.46417806,0.22395672
0.2056825,0.38053763,-0.011775648,-0.018920004
-0.6398822,-1.3827384,-1.0933764,-0.8749873
-1.04958,-1.0494108,-0.7144207,-0.22855866
1.0821054,1.3014289,0.76646334,1.1897254
1.0503975,2.1859891,0.8295814,1.3901937
-0.21061394,-0.47141483,-0.38477316,0.092753835
-0.15745962,-0.16581146,-0.24720007,-0.1718905
-0.0024657138,-0.045438595,-0.8002623,-0.20888905
-1.264214,-1.5050725,-1.1451904,-1.3551329
-1.264214,-1.5050725,-0.88861126,-0.42565638
0.45202452,-0.048361015,0.01725232,0.4764813
-1.5471632,-1.4612448,-1.3016672,-1.0338355
-0.9019217,-0.9165477,-1.0436183,-0.808717
-0.5165962,-0.37780502,-0.85785466,-0.83177924
0.061180074,0.6242058,0.44993258,0.6660641
2.6902187,0.94811434,1.7819165,1.7999084
0.5313678,0.58399147,0.18019456,0.26487514
-0.37209374,-0.6214732,-0.8093247,-0.8345198
0.0888824,-0.5947101,0.02537954,0.08991039
-0.0024657138,-0.045438595,-0.012510834,0.4128122
0.0506886,0.26016477,-0.15215985,0.32963967
-0.62212837,-1.3369067,-1.0312821,-1.0072019
0.47662678,1.5183339,0.09465772,0.7035421
-1.264214,-1.5050725,-1.2777282,-1.3266616
-0.73589957,0.33566707,0.17603448,0.71063864
-0.09381383,0.50383294,-0.5650915,0.028369782
-1.264214,-1.5050725,-0.35602838,-0.33663338
-1.264214,-1.5050725,-1.427786,-1.2402643
-0.21061394,-0.47141483,-0.37327844,0.082499415
1.8352423,1.2173868,1.2156425,1.435282
-0.15745962,-0.16581146,-0.33711666,-0.09396049
2.4558816,0.19538896,1.5169069,0.92062354
0.29703063,-0.1687339,-0.020911707,-0.13974676
0.2056825,0.38053763,0.02765623,0.6491483
0.96984756,1.4283376,0.52134377,1.0627418
0.5744608,0.99874794,1.146629,1.7467725
-0.0024657138,-0.045438595,-0.8064628,-0.6491845
0.2056825,0.38053763,0.4900565,0.75461173
0.6980536,0.33271688,0.49410298,0.03183516
-0.9216247,-1.2136114,-0.7692073,-0.9309218
0.2056825,0.38053763,0.7602815,1.045418
-0.9812649,-1.5489002,-1.1422429,-0.9238763
0.5193629,1.7656155,0.909993,0.9538363
-0.0024657138,-0.045438595,-0.52736545,-0.15379404
0.29703063,-0.1687339,0.08059489,0.24523212
0.29703063,-0.1687339,0.36005256,0.68357444
-0.6555796,-1.3454463,-0.34795997,0.029285293
0.54706526,0.5466996,1.0247593,1.5254543
-1.1569386,0.34712923,-1.302604,-0.5754234
-0.38227224,-1.7954909,-0.53012335,-1.0571296
-0.0024657138,-0.045438595,-0.050424427,0.104388334
-0.500049,-0.45727262,-0.19684681,-0.31891504
0.2056825,0.38053763,1.0189842,1.1452026
0.2056825,0.38053763,-0.2787105,-0.1136497
-0.43173397,-0.9567621,-0.6960046,-0.348647
-1.5471632,-1.4612448,-1.5004479,-0.91936415
0.0506886,0.26016477,-0.13110876,0.27597788
2.2205677,1.7561295,1.8305689,1.2823997
-0.7731167,-1.122924,-1.4225107,-1.1539222
0.9533004,1.5078051,1.1865917,1.1114187
-1.5471632,-1.4612448,-1.1687446,-1.4015115
-0.5483041,0.50675535,-0.38828176,-0.5412967
0.29703063,-0.1687339,-0.1370899,-0.6271968
0.29703063,-0.1687339,0.46530074,0.3931468
1.7820879,0.91178346,0.76750654,1.1018133
1.6590319,2.3456154,1.0458633,1.0041232
-0.38227224,-1.7954909,0.27032596,-1.0577493
-0.8192484,-0.631041,-0.0930521,-0.45628953
0.4360141,0.79890746,0.16554117,0.5990339
