content,wording,pred_content,pred_wording
-0.09381383,0.50383294,-0.19049613,0.2264508
1.3601553,-0.01203017,0.62001324,0.59664065
-0.17315708,-0.12851955,-0.39005202,0.26057333
0.2056825,0.38053763,0.3299174,0.20012334
-1.5471632,-1.4612448,-1.125031,-1.1933199
-0.9812649,-1.5489002,-0.9704932,-1.0652977
-0.09381383,0.50383294,-0.52287865,-0.32948074
-0.09381383,0.50383294,-0.3685291,-0.17106718
0.7386663,1.0521433,1.2863145,0.76142645
0.8143169,0.54016376,0.1772005,0.45031667
-1.2045739,-1.1697837,-0.8149197,-0.29738298
2.2479632,2.2081778,1.6161323,1.1293092
-0.09381383,0.50383294,0.22933821,0.6099793
-1.7298595,-0.36270177,-1.094783,-1.0540082
0.49965987,1.4685519,0.10707421,0.25558284
-1.264214,-1.5050725,-1.1544547,-0.94841886
-0.9216247,-1.2136114,-1.1040335,-1.2299978
-0.9812649,-1.5489002,-1.1472112,-1.042335
2.6902187,0.94811434,1.4493828,1.2874297
0.5313678,0.58399147,0.31060344,0.64872414
-0.45695597,-0.042516176,-0.75075954,-0.49037892
0.2056825,0.38053763,-0.51848143,-0.4066908
-1.5471632,-1.4612448,-0.86643493,-0.9850905
-0.06210593,-0.38072744,0.023720825,0.3080963
-0.9812649,-1.5489002,-1.1631515,-1.1729207
-0.5362992,-0.67486864,-0.83868533,-0.5286259
-0.69831574,-1.5927279,-1.0513539,-1.02048
1.4881105,-0.17623074,0.47399595,0.23756403
3.0208032,2.4211996,1.5040761,1.1172031
-0.45695597,-0.042516176,-0.51773477,0.14265662
0.2056825,0.38053763,0.13573068,0.5386577
-1.072613,-0.99962866,-1.1661742,-0.85061985
0.2056825,0.38053763,0.2225348,0.6398861
-0.09381383,0.50383294,0.59331095,0.8058896
-1.5471632,-1.4612448,-0.9847995,-0.98189795
-0.39331016,0.62712824,-0.63838214,-0.12729752
-0.008951618,-0.07512409,0.14865583,0.6573576
-0.47913933,-0.03490976,-1.0505115,-0.85095084
-0.78264123,-0.24597001,-0.7829019,-0.53394836
-0.6817686,-1.6721956,-1.1590532,-1.0767466
-0.39331016,0.62712824,-0.26418447,0.09650169
-0.9812649,-1.5489002,-1.0103575,-0.9417324
-1.0338825,-1.0867027,-1.1239219,-1.2094272
-1.264214,-1.5050725,-1.0190933,-0.97908294
1.1138133,0.41686848,0.737081,0.79268104
-1.5471632,-1.4612448,-1.1916962,-1.2412968
-1.4678199,-0.82889235,-1.1870016,-1.0842627
0.29703063,-0.1687339,-0.6780525,-0.4069222
0.48364943,2.3158202,0.15904143,0.11956066
-0.40870088,-1.0065441,-0.46721685,-0.16592611
0.2056825,0.38053763,-0.32784104,-0.13841902
-0.67074037,-0.5403536,-0.7131977,-0.47035423
2.4512122,1.3645228,1.4576437,0.7956262
-1.5471632,-1.4612448,-0.4706492,-0.6585024
-1.5471632,-1.4612448,-0.87279135,-0.7221151
-0.36560783,-0.5917877,-0.40443873,-0.27602908
-1.5471632,-1.4612448,-1.0721781,-1.1197594
-0.38227224,-1.7954909,-0.7941091,-0.8413378
-0.30196205,0.0778567,0.012824007,0.21012434
-0.9050775,-1.2930789,-1.0541089,-0.9173378
-1.5471632,-1.4612448,-1.0585041,-1.093593
-0.36560783,-0.5917877,-0.27255958,-0.16173391
-0.9262939,-0.044477522,-1.0936273,-0.69516116
-1.264214,-1.5050725,-1.1791135,-1.1202711
-0.23226056,0.30399245,-0.64280236,-0.11350896
-1.2959219,-0.6205121,-0.7606668,-0.63349694
0.2056825,0.38053763,-0.22225119,0.25270867
-0.21061394,-0.47141483,-0.28862923,-0.2717112
-0.97424227,-0.7514138,-0.9039037,-0.5662093
1.7346826,1.8336358,1.7286416,1.3707738
0.9166933,1.1227342,1.5034976,1.1811087
-0.45695597,-0.042516176,-0.7086492,-0.4345572
-0.7731167,-1.122924,-1.1809182,-1.2526716
-0.39331016,0.62712824,-0.7697532,-0.30838472
-0.451437,-1.2538257,-0.46864295,-0.09374171
-0.39331016,0.62712824,-0.47004756,-0.1770237
0.65064824,1.2545692,1.0817052,1.2901767
1.0821054,1.3014289,0.93267274,0.6511443
2.503517,1.7123019,1.33334,0.9893352
-1.2476668,-1.5845401,-0.4373496,-0.26529333
0.63841337,-0.0025719695,1.0316594,0.43218186
-0.703298,0.3863825,-0.15268502,0.0065117646
0.2056825,0.38053763,-0.86302495,-0.5726465
1.6867342,1.1266994,1.3862262,0.96812296
-0.5584826,-0.66726226,-0.7822882,-0.35403204
-0.5483041,0.50675535,0.03793741,0.098951556
0.29703063,-0.1687339,0.46025807,0.47536564
-0.21061394,-0.47141483,-0.36456007,-0.19730636
-0.23680286,-0.79816395,-0.3079996,0.12674877
-1.072613,-0.99962866,-1.0916502,-0.8012971
-0.15745962,-0.16581146,-0.43346125,-0.048711058
0.8779627,1.2098082,0.72952586,0.8086843
-0.0024657138,-0.045438595,-0.34169346,-0.30060115
-0.09381383,0.50383294,-0.69254005,-0.63492423
-1.264214,-1.5050725,-0.97064686,-0.8213907
-0.1147235,0.081470065,0.04139342,0.10098678
-0.21061394,-0.47141483,-0.19416697,-0.2211281
-0.9216247,-1.2136114,-0.9926076,-0.8048827
-0.0024657138,-0.045438595,-0.31537074,-0.16804522
1.75038,1.7963439,1.131957,0.5843552
0.0506886,0.26016477,-0.5383939,-0.049613737
-0.45695597,-0.042516176,-0.7590534,-0.4330656
-0.84228146,-0.5812589,-0.80740035,-0.76313585
0.714064,-0.5145516,0.958485,0.46004775
0.2056825,0.38053763,0.3687613,0.6134864
0.29703063,-0.1687339,0.024630079,0.34968558
1.1082942,1.628178,1.6629741,1.1341476
-0.5483041,0.50675535,-1.1076046,-1.1752824
-0.09381383,0.50383294,0.035371743,0.29319122
0.2056825,0.38053763,-0.23506492,0.25272962
0.70205915,0.6670724,1.3411086,1.2812915
0.5313678,0.58399147,0.14164428,0.57953465
0.6863617,0.70436436,1.4121379,1.1251763
0.2056825,0.38053763,0.36849657,0.4640817
0.82534516,1.6720057,0.80852365,0.6209068
-0.9812649,-1.5489002,-1.0468806,-0.86955714
1.2845047,0.49994946,0.24198209,-0.2670965
0.2056825,0.38053763,-0.26915345,0.0016668524
0.078390926,-0.95875114,-0.8648317,-0.75553906
-0.9216247,-1.2136114,-1.0907698,-1.0251621
-0.9019217,-0.9165477,-0.9519971,-0.75414747
-1.5471632,-1.4612448,-1.0108014,-1.0498416
-1.264214,-1.5050725,-1.1874099,-1.133353
0.79830647,1.3874322,-0.17144749,-0.15974544
-0.8192484,-0.631041,-0.5186846,-0.40584615
-1.5471632,-1.4612448,-1.2067744,-1.2601242
-1.1449336,-0.8344948,-0.9893524,-1.0259327
0.29703063,-0.1687339,-0.53409636,-0.30944008
1.0019124,0.7112521,1.1430105,0.87076646
0.2056825,0.38053763,0.08058753,0.36937732
-1.5471632,-1.4612448,-1.0605081,-1.1608984
-0.4194991,0.3003791,-0.4027537,0.07471637
0.37637386,0.4636186,-0.10568626,0.4623142
-0.12552173,1.3883933,0.5109563,0.3780682
-0.0024657138,-0.045438595,-0.32548878,-0.14621477
-1.264214,-1.5050725,-1.3118764,-1.1984662
-1.264214,-1.5050725,-0.97559994,-0.9571907
-0.9702367,-0.4170583,-0.7689397,-0.33800307
0.2056825,0.38053763,-0.2024094,0.3728985
-0.9812649,-1.5489002,-1.1555374,-1.2941756
-0.52060175,-0.7121606,-0.45394155,-0.19127326
1.5357459,1.3406821,1.2987881,0.6612409
1.7224476,0.57649463,1.2519478,0.7485812
0.78260905,1.4247242,-0.5811013,-0.39624688
0.38837874,-0.7180054,-0.24499394,-0.21540089
-0.0024657138,-0.045438595,-0.23241675,-0.15752126
-0.9812649,-1.5489002,-1.0720675,-1.1660883
-1.264214,-1.5050725,-1.118439,-1.0658382
1.2679574,0.57941705,1.443673,1.3651928
-0.9216247,-1.2136114,-1.0363412,-0.8069182
-0.5110772,-1.5891145,-1.15797,-1.0877278
-0.0024657138,-0.045438595,-0.27502474,-0.24099335
0.38837874,-0.7180054,-0.14725177,-0.019034076
-0.09381383,0.50383294,-0.12385071,0.41503164
-1.5471632,-1.4612448,-0.7480384,-0.6536231
-0.09381383,0.50383294,-0.36671895,-0.22602186
0.6067054,0.8819884,0.26876354,0.4619787
-0.70244825,0.34420678,-0.86615497,-0.8882416
-0.6398822,-1.3827384,-1.0789942,-1.0775516
-0.30196205,0.0778567,-0.3227403,-0.10311339
-0.15345405,0.16854407,-0.2862562,0.32790425
-1.5471632,-1.4612448,-1.0559874,-1.1522441
0.0888824,-0.5947101,-0.6914292,-0.5394132
1.6907398,1.461055,0.932945,0.36038145
-0.0024657138,-0.045438595,-0.08713464,0.5054648
-0.5125906,-0.04344949,-0.5359584,-0.65291905
-0.24880774,0.38346004,-0.90113074,-0.8595632
0.2056825,0.38053763,-0.45306456,-0.1551526
1.7820879,0.91178346,0.55430806,0.4511904
-1.3555622,-0.955801,-1.1731294,-1.1776748
-0.40870088,-1.0065441,-1.0257571,-1.1935183
-1.5471632,-1.4612448,-1.1868265,-1.1681037
-0.9019217,-0.9165477,-1.0938376,-1.0086001
0.61071104,1.216344,0.100787975,0.37105128
0.01875071,-1.2940401,-0.32880792,-0.55774397
2.3645334,0.7446605,1.3979453,0.859342
1.3481504,1.1695938,0.9449561,0.31138065
0.2056825,0.38053763,-0.40858603,-0.10071092
-0.36560783,-0.5917877,-0.8344745,-0.7475148
0.34466597,1.348179,0.049919255,0.3102038
-0.15745962,-0.16581146,-0.24649529,0.1681841
1.4672009,-0.5985936,1.4310555,0.6956758
1.4443978,1.8899536,1.2907594,1.1972469
0.2056825,0.38053763,-0.4914206,-0.37642792
0.0888824,-0.5947101,-0.261482,0.22310291
-0.03992257,-0.38833386,0.18262373,-0.15933877
-0.67074037,-0.5403536,-0.47815108,-0.6066196
-0.9105965,-0.08176944,-1.176547,-1.0545853
0.2056825,0.38053763,-0.10108837,-0.021717882
-0.0024657138,-0.045438595,-0.59735906,-0.5639265
-0.6817686,-1.6721956,-1.1563255,-0.9094319
-0.97424227,-0.7514138,-0.8952602,-0.69263643
-1.2005683,-0.8354281,-0.9315128,-0.75950927
-0.0024657138,-0.045438595,0.55678403,0.51372856
-0.066111505,-0.715083,-0.8710607,-0.60866684
-0.09381383,0.50383294,-0.5337187,-0.13794585
-0.5362992,-0.67486864,-1.048264,-1.0406
-0.12575172,-1.0503719,-0.72435236,-0.741717
-0.008951618,-0.07512409,0.72117275,0.41398215
0.5313678,0.58399147,0.15755692,0.052932337
-0.9812649,-1.5489002,-1.1074115,-0.97024304
0.29703063,-0.1687339,0.10792131,0.36620134
2.892848,2.5854,1.5078542,1.2285442
0.29703063,-0.1687339,-0.04382863,0.2342033
0.2056825,0.38053763,-0.31003124,-0.2191129
-1.5471632,-1.4612448,-1.2227573,-1.08025
-0.38779122,-0.5841813,-0.34272888,-0.31035987
-1.2045739,-1.1697837,-0.942986,-0.9964235
-0.8105736,-1.4658192,-1.0587078,-1.0557859
-0.69377345,-0.4905715,-0.831742,-0.8167774
-1.0338825,-1.0867027,-1.1214802,-1.0942278
-0.42524806,-0.9270766,-0.37343258,-0.11721998
-0.9216247,-1.2136114,-1.1094987,-0.67665565
0.29703063,-0.1687339,-0.8924486,-0.66970855
-0.6550429,-0.5776455,-0.9827168,-0.7323374
0.5313678,0.58399147,0.3155368,0.34734675
-0.6715901,-0.49817792,-0.94745076,-0.6821904
1.2527968,1.3845098,1.5271575,1.2037681
2.4121687,2.2615733,1.5248532,1.1441002
1.8297232,2.4286964,1.5537753,1.3352451
-1.0935227,-1.4219916,-0.98516273,-1.1955267
-1.264214,-1.5050725,-1.103066,-0.90587896
-0.47265342,-0.005224259,-1.1132166,-1.0978124
-0.39331016,0.62712824,-0.1998859,0.33121398
-0.04088951,-1.6293288,-1.1005778,-1.2626024
-0.451437,-1.2538257,-1.0369341,-0.721419
-0.9019217,-0.9165477,-0.9952219,-0.8535792
-1.072613,-0.99962866,-1.1010184,-1.0271926
-0.60242534,-1.039843,-1.0873293,-0.6467461
0.2056825,0.38053763,-0.66712964,-0.7288983
0.2056825,0.38053763,-0.06843003,0.08530374
-0.92283136,-1.3389106,-0.9271544,-1.0482787
-1.2045739,-1.1697837,-1.0982053,-1.1908759
-0.61194986,-0.16288905,-0.9134209,-0.84145147
-1.5471632,-1.4612448,-1.1637597,-1.1293156
-0.84228146,-0.5812589,-1.1177716,-1.1917483
0.3287385,-1.0532943,-0.4587908,-0.36904922
1.9426007,-0.17915316,1.4978387,1.2825459
0.28502575,1.0128901,-0.25348592,0.3226986
0.2056825,0.38053763,0.08143511,0.17972197
-1.4081798,-0.49360347,-1.0741104,-0.9010533
-0.8619845,-0.8783225,-0.7351301,-0.29781178
-0.09381383,0.50383294,-0.15333353,0.38182428
0.78260905,1.4247242,0.09558121,0.50783515
0.45202452,-0.048361015,0.49918917,0.5227441
-0.6817686,-1.6721956,-1.1178328,-1.1659458
-1.5471632,-1.4612448,-0.8477922,-1.1201737
0.2056825,0.38053763,0.1265044,0.6355726
-0.31245354,-0.28618434,-0.74928796,-0.4696929
0.2056825,0.38053763,0.45758575,0.6672906
0.18477283,-0.041825235,0.61048687,0.124378905
-1.487523,-1.1259559,-1.1489661,-1.0448364
-0.5362992,-0.67486864,-0.9776596,-0.8883595
-0.8105736,-1.4658192,-1.0584357,-0.7136733
-0.06210593,-0.38072744,0.22559957,0.4107978
-1.264214,-1.5050725,-1.1303387,-1.2169944
0.2056825,0.38053763,-0.04585097,0.18731663
1.5142995,0.15051839,0.8909254,0.4994761
0.87395716,0.87545264,1.1796101,0.9740032
-0.0024657138,-0.045438595,-0.75018626,-0.72369725
1.0821054,1.3014289,1.2291846,0.64482176
0.2056825,0.38053763,-0.39991736,-0.10670078
-1.264214,-1.5050725,-1.0267739,-0.5489286
1.2527968,1.3845098,1.0701101,0.9543607
1.4394985,0.62032235,1.4795856,0.9637808
-1.264214,-1.5050725,-1.0730112,-0.97605664
2.0815842,0.7884882,1.418388,1.231709
-1.1880267,-1.2492512,-1.1635196,-1.0862386
0.29703063,-0.1687339,-0.13992909,0.21287434
2.1928654,2.9750454,1.626418,1.2953568
-0.44040877,-0.121983774,-0.71990883,-0.17737362
-0.9216247,-1.2136114,-1.0400784,-1.0871292
-0.60242534,-1.039843,-1.0417836,-0.9797365
1.1082942,1.628178,1.4625455,1.3930924
1.1138133,0.41686848,0.7721073,0.36358017
-0.5362992,-0.67486864,-0.8942745,-0.572167
-1.264214,-1.5050725,-1.1236595,-1.2798548
0.0888824,-0.5947101,-0.13536307,-0.09575516
-1.0068438,-0.80212927,0.9159852,0.8392774
-0.6817686,-1.6721956,-1.0232248,-0.99648887
-0.9019217,-0.9165477,-0.89905816,-0.82935727
-0.5483041,0.50675535,-0.64856386,-0.27008113
-0.12575172,-1.0503719,-0.6469604,-0.1563851
-0.57939225,-1.0896251,-0.5295264,-0.5157688
-1.2045739,-1.1697837,-0.9937729,-0.7408621
0.2056825,0.38053763,0.13875857,0.5445043
2.2205677,1.7561295,1.6805005,1.2138617
-0.0024657138,-0.045438595,-0.8883206,-0.7479538
0.29703063,-0.1687339,-0.18157172,0.04772881
-0.30196205,0.0778567,-0.27231896,0.277012
-1.2045739,-1.1697837,-0.45976365,-0.020583032
-1.0019445,0.4675021,-0.5974534,-0.30056843
-0.09381383,0.50383294,-0.44309694,-0.052301887
-0.09381383,0.50383294,-0.38018095,-0.23375818
-0.0024657138,-0.045438595,-0.40078658,0.16107765
-1.3445339,0.17604093,-0.62388366,-0.16380604
-0.580242,-1.0474495,-0.7484446,-0.3336729
-0.7940264,-1.5452869,-1.09553,-0.86297613
1.2051613,-0.13240305,0.99276227,1.0331291
0.29703063,-0.1687339,-0.64891034,-0.52664495
1.4394985,0.62032235,0.6293308,0.7228083
-0.9812649,-1.5489002,-0.9093154,-0.84273034
-0.39331016,0.62712824,-0.37335467,-0.09603358
-0.22358574,-0.53078586,-0.9088304,-0.69696075
-0.5230821,-0.40749052,-0.9128634,-0.82355905
-1.264214,-1.5050725,-1.1505398,-1.2093842
-0.36560783,-0.5917877,-0.90748256,-0.65093666
0.2056825,0.38053763,-0.08688023,-0.008366271
0.5313678,0.58399147,0.035595037,0.33349591
-0.9812649,-1.5489002,-1.2031194,-1.0885341
1.0821054,1.3014289,0.46383,0.7797949
1.5102938,-0.18383716,0.4747293,0.4931389
0.2056825,0.38053763,-0.22872382,0.29621553
-0.5959394,-1.0101575,-0.66729504,-0.5788158
-0.07726665,0.42436534,-0.4890715,0.010035435
1.75038,1.7963439,1.4744623,1.4308652
0.319214,-0.1763403,-0.0030162693,0.30342835
1.5357459,1.3406821,1.5476918,1.0829834
0.65932304,0.4197909,-0.009637496,0.07081425
-0.12575172,-1.0503719,-0.8286327,-0.82047737
-0.8192484,-0.631041,-0.9630233,-0.9480388
-0.9533326,-0.32905096,-1.1448196,-0.90129215
-1.264214,-1.5050725,-1.1087772,-1.1396136
-1.0338825,-1.0867027,-1.1310936,-1.2906455
0.2056825,0.38053763,-0.30635095,-0.32264295
2.0498765,1.6730486,0.83745325,0.44194517
1.5357459,1.3406821,0.30967367,0.45095843
-0.7146831,-0.91293436,-0.7710718,-0.48981935
0.37637386,0.4636186,0.8531015,0.77932185
0.0823965,-0.6243956,-0.72554886,-0.7623117
-0.54745436,0.46457967,-0.14315353,-0.07902903
0.0888824,-0.5947101,-0.03257247,0.14066637
-0.52060175,-0.7121606,-0.36946243,-0.022539806
-1.264214,-1.5050725,-1.2316996,-1.13503
0.5744608,0.99874794,1.1168766,0.95535016
-0.0024657138,-0.045438595,-0.96382225,-1.040468
0.37637386,0.4636186,-0.011360056,0.0018966572
-0.21061394,-0.47141483,-0.2695229,0.11685205
-0.5110772,-1.5891145,-0.99758214,-1.0928123
0.29703063,-0.1687339,0.37319624,0.48616344
-0.12575172,-1.0503719,-0.9389359,-0.83243346
-1.1252306,-0.5374312,-0.6815212,0.10251783
0.0506886,0.26016477,-0.72635734,-0.4764663
0.2056825,0.38053763,-0.44918555,-0.35914606
-1.264214,-1.5050725,-1.139563,-1.2708926
0.09463136,0.63274556,0.86235535,0.5305476
-0.8105736,-1.4658192,-1.1752722,-1.0346223
-0.0024657138,-0.045438595,-0.8770731,-0.7379188
0.2056825,0.38053763,-0.1402442,0.33566603
-0.39179677,-0.91853684,-0.6142137,-0.06634303
-1.264214,-1.5050725,-1.2449014,-0.89729065
0.467722,-0.08565293,0.019621188,0.1954488
0.2056825,0.38053763,-0.20383623,0.15948835
-0.9812649,-1.5489002,-1.1766032,-0.9416555
-0.71899545,0.4236744,-0.7409123,-0.19501522
0.0506886,0.26016477,0.45094514,0.5798138
-0.96471775,-1.6283678,-1.1480379,-1.0168346
2.1412244,1.123777,1.1830926,0.7841741
-0.15745962,-0.16581146,-0.3252826,-0.42339087
1.3760828,2.3894432,1.2134635,1.1069608
-1.264214,-1.5050725,-0.93209875,-1.1628921
-0.09381383,0.50383294,-0.3158061,0.0936528
-0.034173615,0.8391218,-0.18985322,0.5597204
0.2056825,0.38053763,-0.26067954,-0.12561929
-0.12000277,0.1770838,-0.5536192,-0.48720068
-1.1449336,-0.8344948,-0.8762858,-0.70768684
-0.43173397,-0.9567621,-1.0263615,-0.85951513
1.1734535,0.75215733,1.4535086,1.3038942
-0.5110772,-1.5891145,-0.759569,-0.43647763
-1.4081798,-0.49360347,-0.8495446,-0.09234488
2.1412244,1.123777,1.5467051,1.1267065
0.23338483,-0.8383783,-0.8766621,-0.6743311
-0.30196205,0.0778567,-0.85723126,-0.54374105
-1.1449336,-0.8344948,-1.1502975,-0.9115038
0.6227159,0.034719944,1.4402668,0.8738658
0.49965987,1.4685519,0.23504673,0.5697597
-0.9862471,0.43021017,-0.07860353,-0.009674866
0.63841337,-0.0025719695,0.27458432,0.4469447
-0.6555796,-1.3454463,-1.1782423,-1.0688905
-0.75093335,-1.1305304,-0.93869114,-0.8162832
-1.5471632,-1.4612448,-1.0713462,-1.2748946
-0.6817686,-1.6721956,-1.1541519,-1.1286718
-0.5110772,-1.5891145,-1.1307883,-1.1859664
-0.9812649,-1.5489002,-1.0717309,-1.0914605
-0.15345405,0.16854407,-0.2049301,0.15450384
-0.09381383,0.50383294,-0.7109108,-0.27752647
-0.5959394,-1.0101575,-0.70952773,-0.48902532
-1.264214,-1.5050725,-1.1378788,-1.0202554
0.2056825,0.38053763,-0.6873389,-0.68030775
1.4077907,1.5048827,1.2199006,0.8878982
-1.1449336,-0.8344948,-1.060536,-1.0191655
0.37637386,0.4636186,0.15792961,0.2658629
-0.5913971,0.0919989,0.008676895,0.40332463
0.2056825,0.38053763,-0.7434613,-0.5603974
-0.04088951,-1.6293288,-0.9530347,-1.0860479
-1.1449336,-0.8344948,-0.89816946,-0.59733385
-0.580242,-1.0474495,-0.71660703,-0.83005995
-1.264214,-1.5050725,-1.1516801,-1.0641143
-1.5471632,-1.4612448,-0.9273008,-1.1088375
-0.5959394,-1.0101575,-0.91365147,-0.7391029
-1.0129728,-0.66433984,-0.872239,-0.33325562
0.8779627,1.2098082,0.057353638,0.6156417
-0.45695597,-0.042516176,-1.1168015,-0.94589657
-1.1449336,-0.8344948,-0.56268203,-0.08702257
3.4116476,1.7486327,1.6280334,1.1153682
2.5666258,1.6141454,1.5192066,1.3625172
-0.39331016,0.62712824,-0.5146197,-0.18919268
-0.15345405,0.16854407,-0.09767503,0.32243097
0.38837874,-0.7180054,0.15324849,0.7133671
0.29703063,-0.1687339,-0.54863656,0.002008304
0.9533004,1.5078051,1.1372032,0.663021
-0.06210593,-0.38072744,-0.3560422,-0.18080816
-0.09381383,0.50383294,-0.09571057,-0.13488337
-0.06210593,-0.38072744,-0.0738086,0.36467573
-0.75093335,-1.1305304,-0.49196148,-0.1784412
1.2362496,1.4639775,1.2502909,1.2453698
-0.5427851,-0.70455414,-1.058559,-0.97257257
0.2056825,0.38053763,-0.073206075,0.26923043
3.900326,0.5564798,1.6360737,1.1513752
-1.0490432,-0.28160992,-0.6922929,-0.4865456
-0.40749425,-0.8812449,-1.096388,-0.8391846
-0.9812649,-1.5489002,-1.2027094,-0.9263825
-1.5471632,-1.4612448,-1.15582,-1.222211
1.9585283,2.22232,1.4619502,1.278944
-1.487523,-1.1259559,-1.0297644,-0.7947728
0.45202452,-0.048361015,0.103658594,0.42949718
-1.2045739,-1.1697837,-1.1325485,-0.72972697
0.5313678,0.58399147,0.9581306,0.88225543
0.28502575,1.0128901,-0.5342756,-0.25397465
0.2056825,0.38053763,-0.004364288,0.47951147
-0.32989436,-1.1419926,-0.6675793,-0.7014377
-1.264214,-1.5050725,-1.1583399,-0.95170116
-0.9105965,-0.08176944,-0.9544083,-0.79727966
-1.5471632,-1.4612448,-1.1837904,-1.1918278
0.2056825,0.38053763,0.39125913,0.016631685
-0.73438615,-1.209998,-1.155574,-1.1405374
-1.3276299,0.26404825,-1.0679779,-0.5717063
1.7878369,2.139239,1.416421,1.3083088
0.0888824,-0.5947101,0.19443177,0.23687965
